100
25
25
125
1
2
1000
5
60
65
10
0.67
0.8
15
1
100

0	41.8	13.69	10.74	41.98	33.78	5.92	45.34	28.29	29.59	32.37	39.27	43.52	22.35	8.99	38.08	20.07	42.82	21.85	42.3	13.11	11	44.62	7.17	35.97	38.07	1.09	0.95	2.45	1	1.1	0.39	0.82	0.79	2.24	0.62	0.78	1.02	1.77	0.36	2.18	0.21	1.15	0.08	1.88	1.75	0.54	1.7	1.39	2.13	1.4	2.25	1.05	0.9	1.22	0.64	2.32	1.17	0.64	1.08	1.76	1.01	0.45	2.14	1.46	0.93	0.55	0.55	1.31	1.08	1.85	0.18	2.12	1.7	0.34	2.15	0.5	1.52	1.36	0.41	0.01	1.93	1.91	1.05	0.14	1.46	0.44	1.82	1.34	0.63	2.29	1.9	2.22	0.17	0.46	1.84	1.74	1.94	1.25	1.06	1.53

0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08

0	0.6	2.96	6.36	3.52	0.6	0.24	0.56	2.32	2.36	3.48	5.04	1.32	0.84	2.84	3.48	1.44	1.16	4.28	0.72	4.24	2.28	1.44	1.08	3.68	0.68	5.88	1.28	5.4	1.2	1.36	4.96	0.84	6.72	1.64	4.64	2.04	3.72	2	3.72	2.6	2.32	1.92	1	0.92	1.08	1.96	0.44	5.16	1.56	3.36	1.16	1.64	3.04	5.52	2.32	6.12	1.28	0.92	3.04	1.16	7.12	1.88	0.88	1.84	4.92	2.88	1.68	2.68	1.16	3.28	2.6	0.96	1.84	1.36	2.52	0.32	2.16	4.16	3.16	0.84	3.52	2.96	1.56	1.96	4.68	5.52	1.92	0.68	2.8	2.72	1.4	2	0.72	1.96	0.8	3.6	2.92	1	0.72	2.28

9.2	7.68	4.04	7.8	4.6	8.16	5.44	8.2	7.6	3.52	4.48	6.2	4.4	7.92	5.2	4.48	5.96	5.28	6	7.8	6.52	3.44	7.32	7.68	7.32	8.08	7.2	7.48	7.92	5.4	6.88	7.56	7.92	7.96	8.12	7.12	8.16	5.28	3.24	4.72	3.6	8.32	6.52	7.76	7.84	7.68	4.52	7.8	7.96	5.92	4.36	5.56	4.48	5.08	6.76	3.48	7.44	5.84	7.08	5.24	6	8.4	5.44	7.88	6.12	7.92	5.24	7.92	7.44	3.96	7.4	4.56	3.68	3.16	7.04	7.2	3	7.48	6.36	7.28	6.8	4.28	4.04	2.8	5.92	7.04	6.76	4.28	7.92	8.04	8.44	6.96	4.28	8.08	4.08	7.96	7.88	4.08	3.64	2.12	5.6

0	9	15	18	9	1	5	14	14	22	8	17	20	13	8	13	6	18	7	12	17	12	10	16	15	15	12	22	10	13	11	19	17	7	4	13	14	18	19	16	6	9	16	19	10	10	17	7	16	12	7	20	16	15	15	20	19	12	18	12	11	10	10	14	9	3	15	17	8	16	22	9	5	8	13	14	5	7	11	7	7	15	27	2	23	9	15	18	4	13	10	13	6	13	4	15	13	24	18	16	7
9	0	13	17	10	8	4	12	5	20	6	9	11	13	10	16	8	17	15	7	9	20	12	9	13	14	10	20	3	8	19	17	15	4	5	15	12	26	17	15	3	4	14	17	16	18	18	11	15	14	7	19	25	10	7	12	10	20	16	10	7	8	12	8	17	12	12	15	17	16	20	7	7	17	21	21	7	5	13	12	15	13	25	9	21	4	9	26	12	12	8	11	14	11	12	14	5	16	17	14	8
