0	17	18	13	10	12	10	3	1	20	15	23	2	8	17	13	13	7	4	14	13	10	12	9	9	20	7	19	16	15	4	7	10	20	19	12	15	19	18	11	24	15	13	9	7	18	10	9	22	27	13	9	12	6	15	15	16	7	14	16	18	8	5	16	7	4	18	8	22	15	13	15	16	13	16	17	12	10	7	5	6	14	15	7	19	16	6	13	10	18	5	11	17	17	9	14	12	14	22	8	11
17	0	5	7	13	5	27	18	17	17	13	6	15	14	1	16	7	19	20	15	16	7	15	12	9	4	10	16	2	2	18	23	8	18	2	15	13	8	20	19	22	2	10	20	24	2	10	15	5	10	5	25	29	17	13	2	8	17	11	14	4	10	13	19	22	15	20	25	5	4	5	12	2	11	10	33	5	7	20	12	13	3	5	10	9	6	23	30	18	2	22	28	15	16	19	3	9	20	8	22	22
18	5	0	12	17	7	28	19	18	12	13	9	16	16	4	17	6	20	22	20	20	11	19	13	10	8	14	17	6	4	20	25	9	13	6	19	8	13	25	20	17	6	9	21	25	6	15	17	4	9	10	27	30	19	8	5	3	18	9	9	8	11	14	24	23	16	25	26	5	4	6	8	4	15	15	35	7	9	22	13	14	5	9	12	5	11	24	31	19	4	23	29	10	17	20	6	10	22	4	23	24
13	7	12	0	6	6	23	14	13	24	20	10	11	11	8	17	14	15	17	8	9	3	12	13	13	7	7	23	6	9	15	20	11	25	7	8	20	6	14	15	29	6	17	16	20	6	4	13	10	14	2	22	25	14	20	7	15	13	18	21	5	10	9	12	18	11	13	21	9	11	8	19	8	4	3	30	10	5	17	8	9	8	3	7	16	3	19	26	14	8	18	24	22	21	15	6	16	18	15	18	19
10	13	17	6	0	12	19	10	11	29	25	15	10	6	13	23	19	17	12	5	3	7	7	18	18	12	3	28	11	15	13	15	17	30	12	4	25	10	9	11	34	11	22	11	15	11	3	18	15	19	8	17	20	16	25	12	20	9	24	26	10	15	15	7	16	6	8	16	14	17	13	24	13	4	7	25	15	10	17	12	5	14	8	8	22	8	14	21	20	13	14	19	27	27	19	12	22	23	20	13	21
12	5	7	6	12	0	22	13	12	18	14	11	10	10	5	11	8	14	15	14	15	5	14	7	7	9	9	17	5	3	13	18	5	19	7	14	14	7	19	14	23	3	11	15	19	6	9	10	10	15	4	20	24	12	14	4	9	12	12	15	7	5	8	18	17	10	19	20	10	5	2	13	4	10	9	28	4	2	15	7	8	2	4	5	10	5	18	25	13	7	17	23	16	15	14	2	10	15	10	17	17
10	27	28	23	19	22	0	10	10	16	15	33	12	15	27	12	23	8	10	24	20	20	19	15	19	30	17	12	26	25	9	4	20	20	29	19	22	29	24	18	18	25	20	16	10	28	20	12	32	37	23	5	7	10	24	25	26	14	19	20	28	18	14	23	5	13	24	3	32	25	23	21	26	23	26	9	22	20	7	15	14	24	25	17	29	26	7	4	9	28	5	12	19	12	9	24	19	7	32	15	5
3	18	19	14	10	13	10	0	4	23	18	24	3	5	18	16	14	10	3	15	10	11	9	12	12	21	8	22	17	16	7	7	11	23	20	9	18	20	15	8	27	16	16	6	6	19	11	12	23	28	14	8	11	9	18	16	17	4	17	19	19	9	8	13	10	4	15	10	23	16	14	18	17	14	17	16	13	11	10	6	5	15	16	8	20	17	5	12	13	19	7	10	20	20	12	15	15	17	23	5	14
1	17	18	13	11	12	10	4	0	19	15	23	2	9	17	12	13	6	4	14	14	10	13	8	9	20	8	18	16	15	3	7	10	20	19	13	15	19	18	12	24	15	12	10	7	18	10	8	22	27	13	9	12	5	15	15	16	8	13	16	18	8	4	17	6	5	18	8	22	15	13	14	16	13	16	17	12	10	6	5	6	14	15	7	19	16	6	13	9	18	5	11	17	16	9	14	11	13	22	9	10
20	17	12	24	29	18	16	23	19	0	5	21	20	28	16	7	10	13	23	32	32	23	31	11	11	20	26	5	18	15	16	16	13	4	18	31	6	25	37	30	5	18	7	28	23	18	27	11	16	21	22	18	20	14	8	17	10	26	6	4	20	14	15	36	13	23	37	14	17	13	17	5	16	27	27	23	15	19	13	18	25	16	21	22	13	23	19	19	10	16	16	24	3	5	11	18	8	10	16	28	12
15	13	13	20	25	14	15	18	15	5	0	18	15	23	12	4	8	9	19	27	28	19	27	7	7	15	22	4	14	11	12	12	9	5	14	27	7	20	33	26	9	14	5	24	19	14	23	7	17	22	18	14	17	10	9	13	11	22	4	5	16	10	11	31	10	19	33	13	17	10	12	6	12	23	23	22	10	15	9	14	21	12	17	17	14	19	15	18	6	13	12	20	4	4	7	14	4	9	17	23	11
23	6	9	10	15	11	33	24	23	21	18	0	21	20	6	22	11	25	26	11	14	13	21	18	15	3	16	21	7	8	24	29	14	22	4	18	17	5	24	25	26	8	14	26	30	6	14	21	7	5	10	31	35	23	17	8	12	23	15	18	5	16	19	15	28	21	18	31	4	8	11	16	8	11	8	39	11	13	26	18	19	9	8	16	13	7	29	36	24	5	28	34	19	22	25	9	15	26	12	28	28
2	15	16	11	10	10	12	3	2	20	15	21	0	8	15	13	11	7	6	12	13	8	12	9	9	18	7	19	14	13	4	9	8	20	17	12	15	17	18	11	24	13	13	9	9	16	8	9	20	25	11	11	14	6	15	13	14	7	14	16	16	6	5	16	7	4	18	10	20	13	11	15	14	11	14	19	10	8	7	3	6	12	13	5	17	14	8	15	10	16	7	13	17	17	9	12	12	14	20	8	11
8	14	16	11	6	10	15	5	9	28	23	20	8	0	14	21	18	15	6	11	6	8	4	17	17	18	4	27	14	13	12	12	15	28	16	4	23	16	10	5	32	12	21	6	10	15	7	17	19	24	11	11	15	14	23	13	18	3	22	24	16	14	13	8	15	5	10	15	19	15	11	23	13	10	13	19	13	9	15	10	3	12	13	6	20	14	9	16	18	16	12	14	25	25	17	11	20	22	19	8	19
17	1	4	8	13	5	27	18	17	16	12	6	15	14	0	16	6	19	20	16	16	7	15	12	9	4	10	15	2	2	18	23	8	17	2	15	12	9	21	19	21	2	9	20	24	2	11	15	5	10	6	25	29	17	12	2	7	17	11	13	4	10	13	20	22	15	21	25	5	4	5	11	2	11	11	33	5	7	20	12	13	3	5	10	9	7	23	30	18	2	22	28	14	16	19	3	9	20	7	22	22
13	16	17	17	23	11	12	16	12	7	4	22	13	21	16	0	12	6	16	25	26	16	25	5	7	19	20	6	15	14	10	9	8	9	18	25	11	18	30	24	12	14	9	22	16	16	20	5	21	26	15	11	13	7	13	14	14	20	8	9	17	8	8	29	7	17	30	9	21	14	11	9	14	21	20	18	11	13	6	11	18	13	15	15	17	16	13	14	3	17	9	18	7	4	4	13	7	5	20	21	7
13	7	6	14	19	8	23	14	13	10	8	11	11	18	6	12	0	15	16	22	22	13	21	8	5	10	16	11	8	5	14	19	4	11	8	21	6	15	27	20	15	8	3	18	20	8	17	11	9	14	12	21	25	13	6	7	3	16	5	7	10	6	9	26	18	13	27	21	9	3	7	5	6	17	17	29	5	9	16	8	15	6	11	12	6	13	19	26	14	6	18	24	8	12	15	8	5	16	9	18	18
7	19	20	15	17	14	8	10	6	13	9	25	7	15	19	6	15	0	10	19	20	12	19	7	11	22	14	12	18	17	4	5	12	14	21	19	14	21	24	18	18	17	12	16	10	20	14	4	24	29	15	7	10	2	16	17	18	14	11	12	20	10	6	23	3	11	24	6	24	17	15	13	18	15	18	15	14	12	2	7	12	16	17	9	21	18	7	11	3	20	3	12	11	10	3	16	11	7	24	15	4
4	20	22	17	12	15	10	3	4	23	19	26	6	6	20	16	16	10	0	17	12	14	9	12	12	24	10	22	20	18	7	7	13	24	22	9	19	22	14	8	28	18	16	6	4	21	13	12	25	30	17	5	9	9	19	19	19	4	17	20	22	11	8	13	10	6	14	10	25	18	16	18	19	16	19	13	15	13	10	9	8	17	19	10	22	20	4	10	13	22	7	8	21	20	13	17	15	17	25	5	14
14	15	20	8	5	14	24	15	14	32	27	11	12	11	16	25	22	19	17	0	5	9	12	21	21	12	7	31	14	17	16	20	19	32	14	9	27	7	14	16	36	14	25	16	20	14	5	21	17	16	10	22	25	18	27	15	22	14	26	28	12	18	17	4	19	11	8	21	15	19	15	27	16	5	5	30	17	13	19	14	10	16	11	10	24	9	19	26	22	16	19	24	29	29	21	14	24	26	22	18	23
13	16	20	9	3	15	20	10	14	32	28	14	13	6	16	26	22	20	12	5	0	10	7	21	21	13	6	31	14	18	16	17	20	33	15	4	28	10	10	11	37	14	25	12	16	14	6	21	18	18	11	17	21	19	28	15	23	9	27	29	12	18	18	4	19	9	5	19	15	20	16	27	16	5	7	25	18	13	20	15	8	17	11	11	25	10	15	22	23	16	17	20	30	30	22	15	25	26	23	14	24
10	7	11	3	7	5	20	11	10	23	19	13	8	8	7	16	13	12	14	9	10	0	9	12	12	10	4	22	6	8	12	17	10	24	9	9	19	9	14	12	28	5	16	13	17	8	4	12	12	17	3	19	22	11	19	6	14	10	17	20	8	9	8	13	15	8	14	18	12	10	7	18	7	5	6	27	9	4	14	5	6	7	5	4	15	6	16	23	13	8	15	21	21	20	13	5	15	17	14	15	16
12	15	19	12	7	14	19	9	13	31	27	21	12	4	15	25	21	19	9	12	7	9	0	20	20	19	5	30	15	17	15	16	19	32	17	4	27	17	6	4	36	13	24	5	9	16	8	20	20	25	12	14	14	18	27	14	22	5	26	28	17	17	17	8	18	8	6	18	20	19	15	26	15	11	14	18	17	12	19	14	7	16	14	10	24	15	12	15	22	17	16	13	29	29	21	14	24	25	22	7	23
