i,j,distance,truck_time,drone_time,robot_distance,robot_time
0,1,15.0,0.3333333333333333,0.2,15.0,0.6
0,2,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
0,3,9.0,0.2,0.12,9.0,0.36
0,4,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
0,5,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
0,6,15.0,0.3333333333333333,0.2,15.0,0.6
0,7,12.0,0.26666666666666666,0.16,12.0,0.48
0,8,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
0,9,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
0,10,1.0,0.022222222222222223,0.013333333333333334,1.0,0.04
0,11,12.0,0.26666666666666666,0.16,12.0,0.48
0,12,0.0,0.0,0.0,0.0,0.0
1,2,11.0,0.24444444444444444,0.14666666666666667,11.0,0.44
1,3,24.0,0.5333333333333333,0.32,24.0,0.96
1,4,19.0,0.4222222222222222,0.25333333333333335,19.0,0.76
1,5,15.0,0.3333333333333333,0.2,15.0,0.6
1,6,17.0,0.37777777777777777,0.22666666666666666,17.0,0.68
1,7,4.0,0.08888888888888889,0.05333333333333334,4.0,0.16
1,8,6.0,0.13333333333333333,0.08,6.0,0.24
1,9,9.0,0.2,0.12,9.0,0.36
1,10,15.0,0.3333333333333333,0.2,15.0,0.6
1,11,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
1,12,15.0,0.3333333333333333,0.2,15.0,0.6
2,1,11.0,0.24444444444444444,0.14666666666666667,11.0,0.44
2,3,21.0,0.4666666666666667,0.28,21.0,0.84
2,4,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
2,5,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
2,6,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
2,7,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
2,8,17.0,0.37777777777777777,0.22666666666666666,17.0,0.68
2,9,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
2,10,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
2,11,21.0,0.4666666666666667,0.28,21.0,0.84
2,12,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
3,1,24.0,0.5333333333333333,0.32,24.0,0.96
3,2,21.0,0.4666666666666667,0.28,21.0,0.84
3,4,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
3,5,9.0,0.2,0.12,9.0,0.36
3,6,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
3,7,20.0,0.4444444444444444,0.26666666666666666,20.0,0.8
3,8,21.0,0.4666666666666667,0.28,21.0,0.84
3,9,15.0,0.3333333333333333,0.2,15.0,0.6
3,10,9.0,0.2,0.12,9.0,0.36
3,11,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
