0	22	15	16	9	13	12	14	13	10	19	8	16	7	14	3	9	15	12	14	12	12	23	18	12	8	15	14	19	5	24	7	15	7	13	4	4	15	20	20	9	1	6	7	10	22	17	5	17	18	4	18	10	7	8	13	7	9	6	18	13	17	13	16	5	13	15	15	15	19	9	6	11	18	16	10	10	18	17	15	20	2	8	27	10	19	7	16	14	17	13	16	22	16	11	10	7	13	12	11	9
22	0	9	7	30	20	10	8	23	20	3	14	14	28	25	23	17	7	13	13	22	22	12	28	33	19	11	9	20	18	16	22	8	27	9	19	25	12	10	16	13	22	22	24	12	8	38	27	13	28	23	4	32	15	29	15	25	24	18	7	13	7	34	26	17	12	7	17	8	15	20	27	32	11	12	18	12	9	20	10	12	20	26	7	14	8	17	6	22	8	18	18	5	9	27	23	28	9	10	24	23
15	9	0	2	23	14	3	3	14	11	11	8	5	22	18	16	10	6	11	13	13	13	8	19	27	12	13	1	17	11	23	15	14	20	3	13	18	3	6	18	7	15	15	17	6	7	31	20	16	19	16	6	25	8	23	6	18	18	11	4	4	2	28	18	10	11	4	14	1	7	13	21	26	4	15	9	5	3	16	14	19	13	20	12	5	4	8	9	14	2	9	9	7	2	20	16	21	8	4	17	17
16	7	2	0	24	14	4	2	16	13	9	8	7	22	19	17	11	4	9	11	15	15	8	21	27	13	11	2	15	12	21	16	12	21	3	13	19	5	5	16	7	16	16	18	6	7	32	21	14	21	17	4	26	9	23	8	19	18	12	3	6	2	28	20	11	9	2	12	1	9	14	21	26	4	13	11	6	2	14	12	17	14	20	12	7	4	10	7	16	2	11	11	7	2	21	17	22	6	4	18	17
9	30	23	24	0	11	20	22	17	17	27	16	25	5	12	8	14	23	17	18	14	14	31	19	4	11	19	22	17	13	23	9	22	5	21	11	5	24	29	18	17	9	8	7	18	30	8	4	17	19	7	27	5	15	5	22	5	11	13	27	22	25	5	18	14	18	23	14	24	27	10	3	7	27	19	18	18	26	15	20	19	11	10	35	19	27	15	24	22	25	21	24	30	25	9	8	2	21	20	13	8
13	20	14	14	11	0	11	13	26	23	17	8	16	16	5	16	5	14	7	8	25	25	22	30	13	21	9	13	6	8	12	20	13	7	11	17	16	15	19	7	7	12	7	6	8	21	18	9	7	30	10	17	12	15	9	17	6	22	18	17	15	16	14	29	11	9	14	4	14	18	5	13	18	17	9	20	13	16	4	11	9	13	21	26	16	18	20	14	25	16	21	20	21	15	7	3	9	12	11	24	4
12	10	3	4	20	11	0	2	15	12	10	5	5	19	15	13	7	5	10	12	14	14	11	19	24	10	13	2	17	8	23	12	14	17	2	10	15	4	9	18	7	12	12	14	5	10	28	17	16	19	13	7	22	5	20	6	15	15	8	7	4	5	25	18	7	11	3	14	4	7	10	18	23	7	15	9	2	6	15	14	19	10	17	15	5	7	9	9	14	5	10	9	10	5	17	13	18	8	4	14	14
14	8	3	2	22	13	2	0	17	14	8	7	7	21	17	15	9	3	8	10	16	16	9	21	26	12	11	2	15	10	21	14	12	19	2	12	17	6	7	16	6	14	14	16	5	8	30	19	14	21	15	5	24	7	22	8	17	17	10	5	6	3	27	20	9	9	1	12	2	9	12	20	25	5	13	11	4	4	13	12	17	12	19	13	7	5	11	7	16	3	12	11	8	3	19	15	20	6	2	16	16
13	23	14	16	17	26	15	17	0	3	25	18	10	16	26	10	21	20	25	27	4	7	14	10	21	6	27	15	31	18	37	9	28	19	16	9	12	11	13	32	21	14	19	20	20	15	25	17	30	5	16	20	20	11	19	9	20	12	8	16	11	16	22	4	15	25	18	28	15	10	21	15	20	12	29	6	13	14	30	28	33	13	14	18	10	15	6	23	5	16	5	7	18	14	24	23	17	22	18	11	22
10	20	11	13	17	23	12	14	3	0	22	15	8	15	23	10	18	17	22	24	4	7	15	9	20	6	24	12	28	15	34	9	25	16	13	6	12	8	12	29	18	11	16	17	17	14	25	14	27	8	13	17	19	8	16	6	17	11	5	13	8	13	21	7	12	22	15	25	12	10	18	14	19	10	26	3	10	11	27	25	30	10	13	19	7	12	3	20	5	13	4	7	15	11	21	20	15	19	15	11	19
19	3	11	9	27	17	10	8	25	22	0	11	15	25	22	20	14	5	10	10	24	24	13	29	30	20	8	10	17	15	13	19	5	24	9	16	22	14	12	13	10	19	19	21	9	10	35	24	10	29	20	5	29	14	26	16	22	21	17	9	14	9	31	28	14	9	7	14	10	17	17	24	29	13	9	19	12	11	17	7	9	17	23	9	15	10	19	3	24	9	20	19	7	11	24	20	25	6	7	23	20
