0	18	15	18	11	16	20	9	17	8	8	5	12	18	27	20	13	15	6	14	25	16	10	24	18	16	7	16	10	14	6	21	15	17	7	19	8	22	6	15	8	22	7	24	20	13	4	17	18	17	18	22	17	24	13	9	19	14	12	4	19	20	15	5	13	17	12	7	17	9	15	15	19	21	23	10	4	17	14	23	24	2	17	13	14	0	15	7	13	15	17	14	16	19	7	12	16	23	7	17	16
18	0	33	15	14	33	24	23	34	20	13	22	23	36	44	23	26	15	12	16	28	17	10	26	23	34	18	3	27	30	17	24	33	31	16	16	10	25	22	3	25	39	11	27	38	19	20	34	15	4	15	39	14	27	6	19	3	30	29	14	21	3	23	23	29	20	29	11	34	9	32	33	16	4	40	17	16	1	31	25	26	20	14	30	31	18	3	24	30	33	18	32	27	2	13	29	32	26	24	34	19
15	33	0	20	21	12	17	10	11	13	20	11	14	3	12	25	15	18	21	19	27	18	25	29	20	12	15	31	6	12	16	26	14	14	17	21	23	27	11	30	8	8	22	26	5	14	13	13	20	32	21	7	19	22	28	14	34	11	10	19	16	35	13	10	10	15	4	22	2	24	14	13	21	36	8	16	17	32	13	24	22	13	22	12	9	15	30	9	9	8	19	10	19	34	20	4	14	25	9	9	21
18	15	20	0	28	32	37	26	31	10	10	22	9	22	31	38	13	3	18	31	43	3	24	41	10	20	11	12	18	32	23	39	19	34	24	1	24	39	12	15	23	28	21	42	24	30	14	21	2	13	2	26	1	42	20	26	15	31	29	14	36	16	33	19	30	34	23	14	21	19	19	33	3	17	27	27	21	14	18	40	41	18	3	17	18	18	13	16	29	19	4	18	14	15	24	19	33	40	11	21	33
11	14	21	28	0	21	12	11	22	19	19	10	23	24	32	10	24	25	11	3	15	27	5	13	28	22	18	17	15	18	5	11	23	19	4	29	5	11	16	13	13	27	7	14	26	7	15	22	28	18	29	27	28	14	8	7	16	18	17	14	8	15	11	11	17	7	17	14	22	9	22	21	29	16	28	5	8	14	21	12	13	11	28	20	19	11	16	13	18	21	28	20	27	14	5	17	20	12	18	22	5
16	33	12	32	21	0	10	11	1	23	23	12	26	15	11	26	27	29	22	19	28	30	26	29	32	24	21	32	14	3	16	27	26	2	18	33	24	28	20	30	9	6	22	27	15	15	18	25	32	33	32	10	31	10	29	14	34	4	4	19	14	36	11	13	5	15	10	23	11	24	26	1	33	37	16	17	17	33	25	25	23	15	31	24	21	16	31	17	4	20	31	22	31	35	21	13	2	25	21	21	22
20	24	17	37	12	10	0	11	11	28	28	15	31	20	21	16	32	34	19	10	18	35	16	20	37	29	26	25	19	7	14	17	31	8	13	38	14	18	25	22	14	16	16	17	20	7	23	30	37	26	37	16	36	5	19	11	25	6	8	23	5	26	5	18	7	5	15	23	16	18	31	9	38	27	21	10	16	23	30	15	13	20	36	29	26	20	25	22	9	25	36	27	36	25	13	18	9	16	26	26	12
9	23	10	26	11	11	11	0	12	17	17	4	20	13	22	15	21	23	11	9	17	24	15	19	26	18	15	21	8	8	6	16	20	9	7	27	13	17	14	20	3	17	12	16	15	5	12	19	26	22	26	17	25	16	18	4	24	7	7	12	10	25	7	7	6	9	7	12	12	14	20	10	27	26	18	6	7	22	19	14	15	9	25	18	15	9	20	11	8	14	25	16	25	24	10	7	10	15	15	15	11
17	34	11	31	22	1	11	12	0	22	22	13	25	14	10	27	26	28	23	20	29	29	27	30	31	23	20	33	13	4	17	28	25	3	19	32	25	29	19	31	10	5	23	28	14	16	17	24	31	34	31	9	30	11	30	15	35	5	5	20	15	37	12	12	6	16	9	24	10	25	25	2	32	38	15	18	18	34	24	26	24	15	30	23	20	17	32	16	5	19	30	21	30	36	22	12	3	26	20	20	23
8	20	13	10	19	23	28	17	22	0	8	13	4	16	24	28	6	7	9	22	33	8	15	32	10	14	3	19	9	22	14	29	13	25	15	11	15	30	3	17	14	19	12	32	18	21	5	14	10	20	10	19	9	32	16	17	21	22	20	6	27	23	23	10	21	25	13	10	14	11	12	23	11	24	20	18	12	20	11	31	32	8	10	10	11	8	18	6	19	13	9	12	8	22	15	10	24	31	4	14	24
8	13	20	10	19	23	28	17	22	8	0	13	10	23	32	28	14	7	9	22	33	8	15	32	10	21	5	11	15	22	14	29	20	25	15	11	15	30	9	10	14	26	12	32	25	21	7	22	10	12	10	27	9	32	11	17	14	22	20	5	27	16	23	10	21	25	17	5	22	10	19	23	11	16	28	18	12	12	18	31	32	8	9	17	18	8	11	12	19	20	9	19	14	15	15	17	24	31	12	22	24
5	22	11	22	10	12	15	4	13	13	13	0	17	14	23	16	18	19	10	9	21	21	14	19	22	14	12	20	6	10	5	17	17	12	6	23	12	17	10	19	4	18	11	20	16	8	9	15	22	21	23	18	22	20	17	4	23	9	8	8	14	24	11	3	8	12	8	11	13	13	16	11	23	25	19	5	6	21	15	18	19	5	22	14	12	5	19	7	9	11	22	12	21	23	9	8	11	18	12	13	11
12	23	14	9	23	26	31	20	25	4	10	17	0	13	22	32	4	8	12	25	37	6	19	35	6	11	5	21	12	26	18	33	10	28	19	10	18	34	7	20	17	22	16	36	15	25	8	12	8	22	11	17	9	36	18	20	24	25	24	9	30	25	27	14	24	29	17	12	15	14	10	27	7	26	18	22	15	22	9	34	35	12	12	8	9	12	20	10	23	10	5	9	5	24	18	14	28	35	5	12	28
18	36	3	22	24	15	20	13	14	16	23	14	13	0	9	28	12	21	24	22	30	19	28	32	17	9	18	34	9	15	19	29	11	17	20	23	26	30	14	33	11	11	25	29	2	17	16	10	21	35	24	6	22	25	31	17	37	14	13	22	19	38	16	13	13	18	7	25	4	27	11	16	20	39	5	19	20	35	10	27	25	16	25	9	6	18	33	12	12	5	18	7	16	37	23	7	17	28	12	6	24
