0,0.1777777778,0.1333333333,0.1333333333,0.2,0.1555555556,0.1333333333,0.1555555556,0.1555555556,0
0.1777777778,0,0.04444444444,0.04444444444,0.02222222222,0.06666666667,0.06666666667,0.04444444444,0.02222222222,0.1777777778
0.1333333333,0.04444444444,0,0.02222222222,0.06666666667,0.04444444444,0.02222222222,0.04444444444,0.02222222222,0.1333333333
0.1333333333,0.04444444444,0.02222222222,0,0.06666666667,0.06666666667,0.02222222222,0.04444444444,0.02222222222,0.1333333333
0.2,0.02222222222,0.06666666667,0.06666666667,0,0.06666666667,0.06666666667,0.04444444444,0.04444444444,0.2
0.1555555556,0.06666666667,0.04444444444,0.06666666667,0.06666666667,0,0.04444444444,0.02222222222,0.04444444444,0.1555555556
0.1333333333,0.06666666667,0.02222222222,0.02222222222,0.06666666667,0.04444444444,0,0.02222222222,0.04444444444,0.1333333333
0.1555555556,0.04444444444,0.04444444444,0.04444444444,0.04444444444,0.02222222222,0.02222222222,0,0.02222222222,0.1555555556
0.1555555556,0.02222222222,0.02222222222,0.02222222222,0.04444444444,0.04444444444,0.04444444444,0.02222222222,0,0.1555555556
0,0.1777777778,0.1333333333,0.1333333333,0.2,0.1555555556,0.1333333333,0.1555555556,0.1555555556,0
