100
25
25
125
1
2
1000
5
60
65
10
0.67
0.8
15
1
100

0	31.56	17.75	49.85	11.21	32.62	30.25	19.36	7.11	1.26	21.06	9.21	36.29	18.52	42.08	36.71	28.55	8.84	47.87	13.27	46.23	11.19	18.68	4.38	32.01	9.03	0.11	1.81	0.87	1.65	0.96	1.57	0.05	2.28	2	1.86	2.03	0.96	1.54	1.44	1.33	0.69	0.62	1.13	0.57	2.01	2.47	0.07	1.34	0.22	2.01	2.47	0.17	2.35	0.05	1.71	1.96	1.34	2.21	2.25	1.56	0.34	0.54	0.46	0.1	0.27	1.54	2.35	0.89	1.03	2.46	2.36	1.69	2.47	1.92	0.84	1.66	0.61	0.74	1.7	1.32	1.03	1.51	1.88	1.46	1.38	1.46	1.28	0.21	1.8	2.49	0.89	2.43	0.87	2.22	1.14	1.03	0.54	0.31	0.77	1.82

0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08

0	0	0	0	0	21.57	11.97	0	15.7	0	0	0	24.23	12.27	0	0	0	0	0	0	0	0	19.13	0	0	0	0	0	0	0	2.83	0	0	24.4	15.97	0	3.17	0	0	0	0	0	0	5.63	0	14.93	0	0	0	0	0	0	0	8.73	11.77	0	0	9.53	0	22.27	0	24.77	8.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	12.8	15.27	0	0	0	0	1	0	0	17.8	0	0	0	0	0	0	6.77	0	30.53

41.2	36.87	37.57	37.5	37.57	24.2	13.73	37	17.8	37.43	36.97	37.67	26.07	14.7	37.5	37.67	37	37.43	37.67	37.53	37.87	36.83	21.43	36.33	37.47	37.63	37.63	36.5	37.67	37.6	4.8	37.5	37.6	25.9	17.4	37.83	5.27	37.57	36.93	36.83	37.07	37.13	37.77	7.47	37.1	16.83	37	36.83	37.5	36.9	36.6	36.73	37.07	10.57	13.73	37.63	37.07	11.57	37.3	24.37	37.5	27.33	10.8	37.4	36.83	37	36.23	37.53	37.37	36.87	37.43	37.7	36.27	37.57	36.9	37.77	37.7	37.53	37.17	37.2	37.47	2.57	14.3	17.43	36.87	37.03	37.3	36.47	3.07	37.5	37.4	20.17	37.1	37.37	37.43	37.63	36.7	36.83	8.67	36.67	32.3

0	19	7	9	8	17	10	17	16	10	17	7	7	21	10	7	14	11	6	9	4	14	23	24	10	8	6	21	6	8	10	9	7	6	17	4	13	9	18	19	16	14	5	6	13	8	14	19	9	17	20	20	15	9	10	8	14	17	12	23	9	15	7	11	15	13	25	9	11	18	10	5	24	8	17	6	7	7	15	13	10	6	17	13	16	12	11	24	15	9	11	8	13	12	10	7	15	19	22	17	7
19	0	12	10	14	15	23	2	33	29	15	15	13	19	21	12	15	20	14	20	15	33	41	43	28	21	14	40	13	11	25	24	12	13	19	15	31	20	16	17	3	15	14	13	14	11	29	4	24	5	39	19	17	27	28	26	16	35	24	41	27	14	12	21	17	30	44	22	24	4	22	14	42	23	19	25	25	12	16	25	19	24	2	26	18	30	26	42	4	14	30	11	28	20	22	12	34	18	40	32	25
7	12	0	12	2	11	16	11	22	17	11	3	1	15	16	10	20	17	2	16	10	21	29	31	16	14	2	28	1	11	13	15	12	9	23	9	19	15	11	12	10	20	10	11	19	2	17	12	12	11	27	14	22	15	16	14	21	23	12	29	15	9	1	17	22	19	32	15	12	12	17	12	30	14	23	13	13	13	8	13	17	12	11	14	23	18	14	30	8	2	18	1	16	18	10	3	22	13	28	23	13
9	10	12	0	13	22	13	9	23	19	22	12	12	26	11	2	9	10	11	10	5	23	31	33	18	11	11	30	11	1	15	14	2	3	12	5	21	10	23	24	8	9	4	3	8	10	19	10	14	12	29	25	10	17	18	16	9	25	17	31	17	20	11	11	10	20	34	12	16	11	12	4	32	13	12	15	15	2	20	18	9	14	9	18	11	20	16	32	8	14	20	11	18	10	15	9	24	24	30	22	15
8	14	2	13	0	9	17	13	24	15	9	1	1	13	17	11	21	19	2	17	11	21	27	29	14	15	2	26	3	12	11	16	13	10	25	11	19	16	10	11	12	21	11	12	20	4	15	14	10	13	25	13	23	13	14	12	22	22	10	27	13	8	3	19	23	20	30	16	10	14	18	13	28	16	25	11	11	15	7	11	18	10	13	12	24	20	12	28	10	1	16	3	14	20	8	4	23	12	26	25	11
17	15	11	22	9	0	26	17	33	20	4	10	10	4	26	20	30	28	11	26	20	30	30	31	21	24	11	28	12	21	14	25	22	19	34	20	28	25	4	2	16	30	20	21	29	12	17	12	12	10	27	4	32	19	18	20	31	31	12	29	22	2	12	28	32	29	32	25	12	11	27	22	30	25	34	18	17	24	5	13	27	18	14	14	33	29	14	30	15	9	19	11	16	29	10	13	32	5	29	34	20
10	23	16	13	17	26	0	21	11	6	26	16	16	30	2	11	14	3	15	3	8	10	19	20	6	2	16	21	15	12	20	1	11	10	14	8	9	3	27	28	20	11	9	10	13	14	23	23	18	21	20	30	9	8	9	7	12	13	21	19	5	25	15	2	16	7	21	1	20	22	1	9	23	2	11	9	10	11	24	22	4	9	21	22	14	8	20	20	19	18	7	16	22	3	20	13	11	29	21	10	6
17	2	11	9	13	17	21	0	31	27	17	14	12	21	20	10	14	18	13	18	14	31	40	41	26	20	12	38	12	10	24	22	11	11	17	13	29	19	18	19	1	14	12	11	13	9	27	5	22	7	37	20	15	25	26	24	14	33	22	39	25	15	10	20	15	28	42	21	22	6	20	12	40	21	17	23	24	10	15	23	17	23	4	24	16	29	24	40	3	12	28	10	26	19	20	10	32	19	39	30	24
16	33	22	23	24	33	11	31	0	13	33	23	23	37	12	21	25	13	22	14	18	3	25	27	12	12	22	27	21	22	26	10	21	20	25	19	5	13	33	34	30	21	19	20	24	23	29	33	24	31	26	36	20	14	15	13	22	2	28	25	11	31	21	12	26	4	28	11	26	32	11	20	29	10	21	15	16	21	30	29	15	15	31	29	24	4	26	23	29	24	14	22	28	13	26	22	1	35	28	1	13
10	29	17	19	15	20	6	27	13	0	20	14	16	24	8	17	20	9	15	9	14	10	13	14	1	8	15	15	16	18	14	5	17	16	20	14	8	9	21	22	26	17	15	16	19	18	17	29	12	27	14	24	15	2	3	3	18	11	15	13	2	19	17	8	22	9	15	7	14	28	7	15	17	6	17	4	4	17	18	16	10	5	27	16	20	9	14	14	25	15	1	18	16	9	14	17	12	23	15	14	4
17	15	11	22	9	4	26	17	33	20	0	10	10	4	26	20	30	28	11	26	20	30	26	28	21	24	11	25	12	21	10	25	22	19	34	20	28	25	1	2	16	30	20	21	29	12	14	15	9	14	24	4	32	19	18	20	31	31	9	26	22	2	12	28	32	29	29	25	9	15	27	22	27	25	34	18	17	24	3	10	27	18	14	11	33	29	11	27	15	9	19	11	13	29	7	13	32	3	25	34	20
7	15	3	12	1	10	16	14	23	14	10	0	2	14	16	10	20	18	1	16	10	20	26	28	13	14	2	25	2	11	10	15	12	9	24	10	18	15	11	12	13	20	10	11	19	5	14	15	9	14	24	14	22	12	13	11	21	21	9	26	12	9	4	18	22	19	29	15	9	15	17	12	27	15	24	10	10	14	8	10	17	9	14	11	23	19	11	27	11	2	15	4	13	19	7	4	22	13	25	24	10
7	13	1	12	1	10	16	12	23	16	10	2	0	14	16	10	20	18	1	16	10	20	28	30	15	14	1	27	2	11	12	15	12	9	24	10	18	15	11	12	11	20	10	11	19	3	16	13	11	12	26	14	22	14	15	13	21	22	11	28	14	9	2	18	22	19	31	15	11	13	17	12	29	15	24	12	12	14	8	12	17	11	12	13	23	19	13	29	9	2	17	2	15	19	9	3	22	13	27	24	12
21	19	15	26	13	4	30	21	37	24	4	14	14	0	30	24	34	32	15	30	24	34	26	27	25	28	15	24	16	25	11	29	26	23	38	24	32	29	4	3	20	34	24	25	33	16	13	16	13	14	23	1	36	23	22	24	35	35	9	25	26	6	16	32	36	33	28	29	11	15	31	26	26	29	38	22	21	28	7	9	31	22	18	10	37	33	11	26	19	13	23	15	12	33	11	17	36	2	25	38	24
10	21	16	11	17	26	2	20	12	8	26	16	16	30	0	10	13	2	15	2	6	12	20	22	7	2	16	21	15	10	20	3	9	9	13	7	10	1	27	28	19	10	8	9	12	14	23	21	18	20	20	30	8	8	9	7	10	14	21	20	6	25	15	2	15	9	23	1	20	21	1	8	23	2	10	9	10	10	24	22	3	9	20	22	12	9	20	21	17	18	9	16	22	3	20	13	13	29	21	11	6
7	12	10	2	11	20	11	10	21	17	20	10	10	24	10	0	10	8	9	8	4	21	30	31	16	10	10	28	9	1	14	12	2	1	14	3	19	9	21	22	9	10	2	1	9	8	17	12	12	10	27	24	12	15	16	14	11	23	15	29	15	19	9	10	12	18	32	11	14	11	10	2	30	11	14	13	14	4	18	16	7	13	10	16	13	19	14	30	8	12	18	10	16	9	14	7	22	23	29	20	14
14	15	20	9	21	30	14	14	25	20	30	20	20	34	13	10	0	12	19	11	10	24	33	34	20	13	20	31	19	10	24	15	9	11	4	11	23	12	31	32	15	4	10	9	1	18	27	19	22	20	30	34	5	19	20	18	3	27	25	33	19	29	19	13	2	21	35	14	24	19	14	9	34	15	4	16	17	7	28	26	10	16	17	26	3	22	24	34	16	22	21	20	26	12	24	17	25	33	32	24	17
11	20	17	10	19	28	3	18	13	9	28	18	18	32	2	8	12	0	17	2	8	13	22	23	8	4	17	22	16	9	21	4	8	9	12	8	11	3	28	29	17	8	8	7	11	16	24	20	19	18	21	31	7	9	10	8	9	15	23	21	7	26	16	2	13	10	24	3	21	19	2	7	24	3	8	10	11	8	25	24	2	10	18	24	11	11	21	22	16	19	10	17	23	1	21	15	14	30	23	12	8
6	14	2	11	2	11	15	13	22	15	11	1	1	15	15	9	19	17	0	15	9	19	27	29	14	13	1	26	1	10	11	14	11	8	23	9	17	14	12	13	12	19	9	10	18	4	15	14	10	13	25	15	21	13	14	12	20	21	10	27	13	10	3	17	21	18	30	14	10	14	16	11	28	14	23	11	11	13	9	11	16	10	13	12	22	18	12	28	10	3	16	3	14	18	8	3	21	14	26	23	11
