0	4	13	7	10	11	9	15	19	16	17	19	8	6	9	7	16	10	17	9	24	14	11	9	9	6	7	17	5	10	25	6	17	24	15	18	6	19	14	19	17	16	5	7	13	22	4	21	9	6	12	8	15	8	8	18	10	10	7	7	12	13	10	14	10	20	11	9	13	15	7	13	15	9	7	17	10	17	17	24	13	10	7	14	8	9	23	11	8	7	17	12	21	11	15	8	23	6	20	6	14
4	0	15	7	8	8	11	18	15	12	14	21	11	9	6	11	19	14	20	8	28	16	15	13	9	2	9	13	1	8	29	8	20	28	19	14	10	15	12	22	13	14	3	10	10	26	1	25	13	9	16	4	11	9	9	20	13	13	4	11	15	16	8	11	14	23	8	5	17	13	3	16	13	7	3	18	14	21	13	28	15	7	8	11	7	11	27	13	8	10	14	9	24	13	17	12	27	2	24	10	18
13	15	0	16	22	23	4	14	28	25	29	14	14	14	21	13	28	16	16	21	15	1	15	18	21	17	16	26	16	23	16	15	13	15	28	27	14	28	27	12	26	29	18	15	25	13	16	12	14	14	24	17	24	20	17	12	3	6	19	16	4	3	23	26	13	13	23	18	24	28	16	2	28	22	18	29	17	26	26	15	25	22	16	26	20	14	14	2	17	13	29	24	12	4	12	15	14	15	11	13	25
7	7	16	0	13	15	12	12	12	9	21	15	4	3	12	14	22	17	13	12	31	17	18	16	12	8	3	10	7	14	32	2	13	31	22	11	13	12	18	16	10	20	9	3	16	29	7	28	16	3	19	8	8	12	3	14	14	11	11	14	12	13	14	17	17	17	15	9	20	19	7	15	19	13	9	21	17	24	10	31	18	13	2	17	11	5	30	14	1	4	21	16	17	12	11	15	30	6	27	13	21
10	8	22	13	0	3	18	25	23	20	14	28	17	16	3	10	11	6	26	1	20	23	7	5	1	10	16	21	9	1	21	15	26	23	11	22	9	23	12	29	21	14	9	16	13	21	8	21	8	15	8	12	19	2	16	27	20	20	11	6	21	22	4	11	9	30	2	13	9	9	11	22	16	3	11	10	6	13	21	20	7	2	15	14	2	18	19	20	14	16	11	3	30	20	24	7	19	10	20	9	10
11	8	23	15	3	0	19	26	20	17	12	29	19	17	3	11	13	9	28	3	22	24	10	7	4	7	17	18	8	2	24	16	28	24	14	19	10	20	9	30	18	11	7	18	11	23	8	22	9	17	11	9	16	3	17	28	21	21	8	8	23	24	2	8	10	31	2	10	11	7	8	24	13	2	8	12	8	15	18	23	10	2	16	12	4	19	21	21	16	18	8	1	32	21	25	8	22	9	21	10	13
9	11	4	12	18	19	0	10	24	21	25	10	10	10	17	9	24	12	12	17	19	5	11	14	17	13	12	22	12	19	20	11	9	19	24	23	10	24	23	11	22	25	14	11	21	17	12	16	10	10	20	13	20	16	13	9	2	2	15	12	4	5	19	22	9	12	19	14	20	24	12	5	24	18	14	25	13	22	22	19	21	18	12	22	16	10	18	2	13	9	25	20	13	2	8	11	18	11	15	9	21
15	18	14	12	25	26	10	0	14	14	32	4	8	9	24	15	31	19	2	24	29	15	18	20	24	20	9	15	19	25	30	10	2	29	30	13	16	14	29	4	12	31	20	9	28	27	19	26	17	10	27	19	13	23	9	3	12	9	22	19	10	11	25	29	16	5	26	20	26	30	19	13	30	24	20	32	19	29	12	29	28	25	10	29	23	7	28	12	11	9	32	27	6	10	3	18	28	18	25	16	28
19	15	28	12	23	20	24	14	0	3	19	17	14	14	20	25	33	29	15	22	42	29	30	27	24	13	12	2	14	22	44	13	15	42	34	4	24	4	16	18	5	18	14	13	14	40	15	40	27	14	30	11	4	23	11	16	25	22	12	25	24	25	19	15	28	19	21	10	31	17	12	26	17	20	12	32	28	35	2	43	30	21	12	15	21	14	41	26	11	15	19	20	19	24	16	26	41	13	39	25	33
16	12	25	9	20	17	21	14	3	0	18	18	12	11	18	23	30	26	16	20	39	26	27	24	21	10	10	1	11	19	41	11	16	39	31	5	22	4	15	18	6	17	11	11	14	38	13	37	24	12	28	9	2	20	9	17	23	19	9	23	21	22	16	15	25	19	19	8	28	16	9	23	16	17	10	29	25	32	3	40	27	19	9	15	19	11	38	23	8	13	18	18	20	21	14	23	39	10	36	22	30
