100
25
25
125
1
2
1000
5
60
65
10
0.67
0.8
15
1
100

0	14.08	13.94	19.84	44.64	26.31	23.3	13.23	48.61	23.45	43.03	32.77	22.07	44.5	40.36	26.03	41.67	45.45	24.43	20.18	31.93	45.61	36.65	22.11	38.13	47.94	1.36	1.35	0.78	0.18	0.45	0.23	1.16	0.02	2.29	1.61	0	0.08	0.52	1.14	0.32	0.02	1.82	0.89	1.95	1.09	1.09	0.12	0.12	0.23	1.49	0.6	2.1	2.14	2.41	1.22	0.55	0.57	1.34	1.91	0.87	1.15	1.6	2.29	0.4	1.79	1.44	1.08	2.21	0.98	0.45	1.58	1.56	0.82	2.01	2.5	2.45	0.32	0.58	0.06	1.52	0.28	1.02	2.21	1.37	0.92	0.52	1.1	2.39	0.31	1.18	2.14	0.11	1.73	2.45	0.71	0.33	1.71	2.27	1.53	2.25

0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08

0	5.85	1.85	0.7	2.55	6.35	2.75	1	1.9	6	1.95	2.85	3.1	5.55	6.4	3	5.25	3.4	2.6	1.35	2.9	1.65	3.85	1	2.6	1.45	3.6	6.05	2.7	2.75	1.4	4.5	2.4	2.7	4.3	2.5	2.6	2	2.95	1.8	2.5	6.25	2.1	2.6	2.8	1.75	0.55	2.55	4.4	3.95	5.2	1.65	5	1.8	2.3	0.95	5.05	3.7	1.2	3.3	6.85	5.65	3.05	2.15	2.85	3.25	5.6	3.55	2.1	3	2.45	3.45	4.6	2.75	3	1.3	5.25	3.8	4.75	2.75	2.25	0.45	5.8	1.85	3.95	7.55	3.45	4.1	4.9	1.5	2.8	1.85	1.75	3.45	2.6	4.85	4	1.6	3.1	1.95	5

12	8.4	7.3	7.75	8	9	8.2	4.2	5.45	9.2	8.05	7.7	7.95	8.1	9.7	10.5	7.7	7.05	5.55	5.05	5.75	7.6	6.3	6.95	5.35	7.9	9.65	8.6	9.2	6	7.05	8.85	8.25	7.65	6.65	5.5	7.95	5.65	5.7	9.55	7.45	9.55	7.15	9	9.1	7.4	7	8.9	10.05	7.9	7.85	8.3	7.55	4.85	8.15	4.35	7.3	6.35	6.95	10.5	10.1	8.2	9.25	9.3	8.6	5.9	7.85	9.65	6.25	9.45	5.4	6.3	10.15	5.3	5.85	4.35	8.85	6.35	10.7	7.9	8.2	6.7	8.75	7.4	6.2	10.6	5.9	6.95	7.85	4.55	7.75	8.85	5.85	10.4	5.6	11.1	6.05	4.85	9.55	5.4	10.85

0	17	10	7	15	9	16	10	15	16	16	7	13	13	13	8	25	18	15	13	14	14	15	9	10	14	17	7	17	24	11	14	15	18	7	21	23	19	17	17	19	17	20	22	22	16	5	24	9	14	16	15	20	12	13	8	18	2	8	9	12	19	21	20	24	16	23	17	20	15	13	15	5	7	27	7	24	17	7	12	16	4	23	18	17	6	17	12	18	6	19	18	14	8	22	4	6	15	17	19	4
17	0	27	15	32	9	16	17	31	31	33	24	20	28	29	12	32	35	32	10	30	31	32	22	14	20	34	11	34	31	18	30	5	22	13	28	30	12	34	4	2	10	26	38	39	1	22	30	19	29	23	2	27	29	26	24	11	19	20	14	22	5	4	4	30	26	40	14	37	32	29	22	21	10	44	24	31	24	17	29	33	19	29	4	31	17	17	29	14	21	15	13	30	13	29	16	11	15	34	25	14
